uf	pred	sf
tyrkyH	tyrkyi	tyrkyy
tɑlimɑtlAr	tɑlimɑtler	tɑlimɑtlɑr
tekliflArHHn	tekliflɑrɯɯn	teklifleriin
tesislArDAn	tesislɑrden	tesislerden
umutlAr	umutler	umutlɑr
jønlAr	jønlɑr	jønler
zijɑretDAn	zijɑretden	zijɑretten
ʧøzymlArHHn	ʧøzymlɑrɯɯn	ʧøzymleriin
ʧiftHn	ʧiftɯn	ʧiftin
ɯrkʧH	ɯrkʧi	ɯrkʧɯ
ørneklArA	ørneklɑrɑ	ørneklere
ɑksɑklHklAr	ɑksɑkliklɑr	ɑksɑklɯklɑr
ɑlɯnmAAn	ɑlɯnmeen	ɑlɯnmɑɑn
ɑtɯfDA	ɑtɯfde	ɑtɯftɑ
byrokrɑtlAr	byrokrɑtler	byrokrɑtlɑr
bɑʃlɑngɯʧDAki	bɑʃlɑngɯʧteki	bɑʃlɑngɯʧtɑki
bilɑnʧoH	bilɑnʧoi	bilɑnʧou
bilgilArDA	bilgilerdɑ	bilgilerde
bilimDA	bilimdɑ	bilimde
binɑlArDAn	binɑlɑrden	binɑlɑrdɑn
boʃlukDA	boʃlukte	boʃluktɑ
dileDHklArH	diletiklɑrɯ	diledikleri
dillArDAn	dillɑrden	dillerden
ekiplArHn	ekiplɑrɯn	ekiplerin
etmAmA	etmɑmɑ	etmeme
ejlemDA	ejlemdɑ	ejlemde
gøndermAlArH	gøndermɑlɑrɯ	gøndermeleri
gørmAnHzH	gørmɑnɯzi	gørmenizi
gydymlH	gydymli	gydymly
hɑreketlArDA	hɑreketlɑrdɑ	hɑreketlerde
kɑdromHz	kɑdromiz	kɑdromuz
kɑrlAr	kɑrler	kɑrlɑr
keʃfetmA	keʃfetmɑ	keʃfetme
kullɑnmAAn	kullɑnmeen	kullɑnmɑɑn
mɑʧDA	mɑʧde	mɑʧtɑ
odunHn	odunin	odunun
sɑtArAk	sɑterek	sɑtɑrɑk
sebeplArHn	sebeplɑrɯn	sebeplerin
sistemnHz	sistemnɯz	sistemniz
stresA	stresɑ	strese
tyʤʤɑrlAr	tyʤʤɑrler	tyʤʤɑrlɑr
terimlArHn	terimlɑrɯn	terimlerin
ufɑklH	ufɑkli	ufɑklɯ
ujgunsHz	ujgunsɯz	ujgunsuz
verAbiljor	verɑbiljor	verebiljor
vizjonmHz	vizjonmiz	vizjonmuz
jɑɰsHz	jɑɰsiz	jɑɰsɯz
jɑtɑklHk	jɑtɑklik	jɑtɑklɯk
zɑmɑnmHzDA	zɑmɑnmizde	zɑmɑnmɯzdɑ
zɑrɑrDAn	zɑrɑrden	zɑrɑrdɑn
ʧɯkɑrlArHHn	ʧɯkɑrleriin	ʧɯkɑrlɑrɯɯn
ʧekimlAr	ʧekimlɑr	ʧekimler
ønmDA	ønmdɑ	ønmde
ɑmelijɑtA	ɑmelijɑte	ɑmelijɑtɑ
ʤɑnlHlArH	ʤɑnlileri	ʤɑnlɯlɑrɯ
derneklArA	derneklɑrɑ	derneklere
direktiflArH	direktiflɑrɯ	direktifleri
dosjɑDAn	dosjɑden	dosjɑdɑn
engellAmAA	engellɑmɑɑ	engellemee
fɑkyltelArDA	fɑkyltelerdɑ	fɑkyltelerde
gøkDAn	gøkden	gøkten
gømylH	gømyli	gømyly
gøryʃAn	gøryʃɑn	gøryʃen
gørynHʃDA	gøryniʃte	gørynyʃte
gørAnlArHn	gørenlɑrɯn	gørenlerin
gynejDAn	gynejdɑn	gynejden
geʧirmAH	geʧirmɑɯ	geʧirmei
genʧlArDA	genʧlɑrdɑ	genʧlerde
gururH	gururi	gururu
hɑkemlAr	hɑkemlɑr	hɑkemler
hɑrflArHn	hɑrflɑrɯn	hɑrflerin
hɑstɑlɯkDA	hɑstɑlɯkte	hɑstɑlɯktɑ
hɑstɑlArmHzHn	hɑstɑlɑrmizin	hɑstɑlɑrmɯzɯn
hɑtɑlArDAn	hɑtɑlɑrden	hɑtɑlɑrdɑn
hɑjɑtlArH	hɑjɑtleri	hɑjɑtlɑrɯ
hektɑrlHk	hektɑrlik	hektɑrlɯk
hoʃgørylH	hoʃgøryli	hoʃgøryly
hukukDA	hukukte	hukuktɑ
iʃleDHklArH	iʃletiklɑrɯ	iʃledikleri
imzɑlAArAk	imzɑleerek	imzɑlɑɑrɑk
istemlArH	istemlɑrɯ	istemleri
køpryHn	køpryin	køpryyn
kɑlDHkDAn	kɑltikten	kɑldɯktɑn
kɑlkHʃ	kɑlkiʃ	kɑlkɯʃ
kɑpɑklH	kɑpɑkli	kɑpɑklɯ
kɑpDA	kɑpde	kɑptɑ
klɑsørH	klɑsøri	klɑsøry
kulɑklHk	kulɑklik	kulɑklɯk
kurulmHzHn	kurulmizin	kurulmuzun
menylArH	menylɑrɯ	menyleri
merkezlArA	merkezlɑrɑ	merkezlere
mimɑrlArHn	mimɑrlerin	mimɑrlɑrɯn
modDA	modde	moddɑ
olAnDAn	olɑnden	olɑndɑn
oturDHklArH	oturtɯklɑrɯ	oturduklɑrɯ
risklArA	risklɑrɑ	risklere
ruhHHn	ruhɯɯn	ruhuun
søzlArHHn	søzlɑrɯɯn	søzleriin
sɑbɑhDAn	sɑbɑhden	sɑbɑhtɑn
seʧeneklArDAn	seʧeneklɑrden	seʧeneklerden
teoremlArH	teoremlɑrɯ	teoremleri
turizmnHn	turizmnun	turizmnin
ujgulɑmADA	ujgulɑmɑdɑ	ujgulɑmɑtɑ
jɑrɑtmAH	jɑrɑtmei	jɑrɑtmɑɯ
zenginlHklArH	zenginliklɑrɯ	zenginlikleri
ʧɑlɯʃAbilmAH	ʧɑlɯʃɑbilmɑɯ	ʧɑlɯʃɑbilmei
øɰrenDHklArH	øɰrendiklɑrɯ	øɰrendikleri
ønlemlArA	ønlemlɑrɑ	ønlemlere
ʃɑnsmHz	ʃɑnsmiz	ʃɑnsmɯz
ɑnlɑHnʤA	ɑnlɑɯnʤe	ɑnlɑɯnʤɑ
ɑrkɑdɑʃlArmHzH	ɑrkɑdɑʃlɑrmizi	ɑrkɑdɑʃlɑrmɯzɯ
ɑtmAH	ɑtmei	ɑtmɑɯ
bildirimlAr	bildirimlɑr	bildirimler
bileʃenlAr	bileʃenlɑr	bileʃenler
bilimlArDA	bilimlɑrdɑ	bilimlerde
dyʃmAA	dyʃmɑɑ	dyʃmee
dɑjɑnmAAn	dɑjɑnmeen	dɑjɑnmɑɑn
deɰiʃiklHklArnA	deɰiʃikliklɑrne	deɰiʃikliklerne
delillArHn	delillɑrɯn	delillerin
dejimlAr	dejimlɑr	dejimler
dosjɑDAki	dosjɑteki	dosjɑdɑki
eɰilimlAr	eɰilimlɑr	eɰilimler
enstityHHn	enstityɯɯn	enstityyyn
eserlArDA	eserlerdɑ	eserlerde
fijɑtlH	fijɑtli	fijɑtlɯ
gøkjyzyHn	gøkjyzyin	gøkjyzyyn
gyʧlAnmAH	gyʧlɑnmɑɯ	gyʧlenmei
geʧirmADAn	geʧirmɑden	geʧirmeden
gijmA	gijmɑ	gijme
kɑʧɑkʧHlHk	kɑʧɑkʧilik	kɑʧɑkʧɯlɯk
krɑllHk	krɑllik	krɑllɯk
kurtulHʃH	kurtuluʃɯ	kurtuluʃu
lɑstiklArH	lɑstiklɑrɯ	lɑstikleri
mɑdenlArHn	mɑdenlɑrɯn	mɑdenlerin
mesɑʒnHzH	mesɑʒnizi	mesɑʒnɯzɯ
niteliklArHHn	niteliklɑrɯɯn	nitelikleriin
okullArmHzDA	okullermizde	okullɑrmɯzdɑ
oluklH	olukli	oluklu
operɑtørHn	operɑtørɯn	operɑtøryn
otH	otɯ	otu
refɑhH	refɑhi	refɑhɯ
sytunHn	sytunin	sytunun
sɑɰlɑHp	sɑɰlɑip	sɑɰlɑɯp
soɰukDA	soɰukte	soɰuktɑ
uʧsHz	uʧsiz	uʧsuz
jɑɰmurH	jɑɰmuri	jɑɰmuru
jɑklɑʃDHkʧA	jɑklɑʃtikʧe	jɑklɑʃtɯkʧɑ
jɑnnHzA	jɑnnize	jɑnnɯzɑ
jɑrɑtmAH	jɑrɑtmei	jɑrɑtmɑɯ
jɑzDHkDAn	jɑzdikten	jɑzdɯktɑn
zeminlArDA	zeminlɑrdɑ	zeminlerde
ʧɯkHʃDA	ʧɯkɯʃte	ʧɯkɯʃtɑ
ʧɑlɯʃɑnlArmHz	ʧɑlɯʃɑnlɑrmiz	ʧɑlɯʃɑnlɑrmɯz
ʧɑmurH	ʧɑmuri	ʧɑmuru
ødeDHklArH	ødetiklɑrɯ	ødedikleri
ønʤeliklAr	ønʤeliklɑr	ønʤelikler
yʧnʤHlHk	yʧnʤilik	yʧnʤylyk
ɑʧmADAn	ɑʧmɑden	ɑʧmɑdɑn
ɑmbɑlɑʒH	ɑmbɑlɑʒi	ɑmbɑlɑʒɯ
ɑmelijɑtlArH	ɑmelijɑtleri	ɑmelijɑtlɑrɯ
ɑvHn	ɑvun	ɑvɯn
ɑzɑlmADA	ɑzɑlmɑdɑ	ɑzɑlmɑtɑ
bɑkHʃlArH	bɑkiʃlɑrɯ	bɑkɯʃlɑrɯ
blokH	bloki	bloku
bonoH	bonoi	bonou
dønyʃymlArH	dønyʃymlɑrɯ	dønyʃymleri
deɰiʃiklHklArDAn	deɰiʃikliklɑrden	deɰiʃikliklerden
dillArHHn	dillɑrɯɯn	dilleriin
eɰitimlArHn	eɰitimlɑrɯn	eɰitimlerin
eʃlArH	eʃlɑrɯ	eʃleri
gørynymDA	gørynymdɑ	gørynymde
gørDHkʧA	gørtɯkʧe	gørdykʧe
gøzHHn	gøzɯɯn	gøzyyn
gylArAk	gylɑrɑk	gylerek
gɑzA	gɑze	gɑzɑ
gelmAmAH	gelmɑmɑɯ	gelmemei
gereksinimlAr	gereksinimlɑr	gereksinimler
hykymlHHn	hykymliin	hykymlyyn
hɑlHHn	hɑlɯɯn	hɑliin
hɑrflH	hɑrflɯ	hɑrfli
hɑjɑtmHn	hɑjɑtmin	hɑjɑtmɯn
hɑjrɑnlHk	hɑjrɑnlik	hɑjrɑnlɯk
køjlHlArH	køjlileri	køjlyleri
kyʧyklAr	kyʧyklɑr	kyʧykler
kɑbɯzlHk	kɑbɯzlik	kɑbɯzlɯk
kɑnɑlDA	kɑnɑlde	kɑnɑldɑ
kɑnɑlDAn	kɑnɑlden	kɑnɑldɑn
klɑsørHn	klɑsørɯn	klɑsøryn
konuʃmADAn	konuʃmɑden	konuʃmɑdɑn
kuʃH	kuʃɯ	kuʃu
meslektɑʃlArmHzA	meslektɑʃlɑrmize	meslektɑʃlɑrmɯzɑ
metotlAr	metotler	metotlɑr
orgɑnizɑsjonDA	orgɑnizɑsjonde	orgɑnizɑsjondɑ
ojnɑArAk	ojnɑerek	ojnɑɑrɑk
rɑstlɑAn	rɑstlɑen	rɑstlɑɑn
sɯzmA	sɯzme	sɯzmɑ
typlAr	typlɑr	typler
tɑɑrruzA	tɑɑrruze	tɑɑrruzɑ
tɑbloHHn	tɑbloɯɯn	tɑblouun
tɑvizlAr	tɑvizlɑr	tɑvizler
tekrɑrlAr	tekrɑrler	tekrɑrlɑr
vɑzgeʧmA	vɑzgeʧmɑ	vɑzgeʧme
jønlArDAn	jønlɑrden	jønlerden
jyryHʃlArH	jyryuʃlɑrɯ	jyryyʃleri
jyzlAr	jyzlɑr	jyzler
jɑrɑtDHklArH	jɑrɑttiklɑrɯ	jɑrɑttɯklɑrɯ
jɑzɑrlArHHn	jɑzɑrleriin	jɑzɑrlɑrɯɯn
jenilHklArDAn	jeniliklɑrden	jeniliklerden
jetiʃkinlArHn	jetiʃkinlɑrɯn	jetiʃkinlerin
ʧeklArHn	ʧeklɑrɯn	ʧeklerin
ødylHn	ødylɯn	ødylyn
ødeneklArH	ødeneklɑrɯ	ødenekleri
øzetlAmA	øzetlɑmɑ	øzetleme
ʃykrɑnlArmH	ʃykrɑnlɑrmi	ʃykrɑnlɑrmɯ
yzylArAk	yzylɑrɑk	yzylerek
ɑʧDHklArH	ɑʧtiklɑrɯ	ɑʧtɯklɑrɯ
ɑdɑptørH	ɑdɑptøri	ɑdɑptøry
ɑrɑlɯkDA	ɑrɑlɯkte	ɑrɑlɯktɑ
ɑsɯrlHk	ɑsɯrlik	ɑsɯrlɯk
ɑsɯrlAr	ɑsɯrler	ɑsɯrlɑr
bɑroHn	bɑroin	bɑroun
birejlArDAn	birejlɑrden	birejlerden
bitymlH	bitymli	bitymly
dɯʃDA	dɯʃte	dɯʃtɑ
dønyʃymlAr	dønyʃymlɑr	dønyʃymler
dɑɰɯtHʤH	dɑɰɯtiʤi	dɑɰɯtɯʤɯ
dillArA	dillɑrɑ	dillere
durHʃH	duruʃɯ	duruʃu
duvɑrlArHHn	duvɑrleriin	duvɑrlɑrɯɯn
fɑɑlijetlArDAn	fɑɑlijetlɑrden	fɑɑlijetlerden
geʤikmADAn	geʤikmɑden	geʤikmeden
illArDAki	illɑrdeki	illerdeki
inmA	inmɑ	inme
kɑbloHn	kɑbloin	kɑbloun
kitɑpDAki	kitɑpteki	kitɑptɑki
kullɑnmAnHzH	kullɑnmɑnɯzi	kullɑnmɑnɯzɯ
motiflArH	motiflɑrɯ	motifleri
muhtɑrlAr	muhtɑrler	muhtɑrlɑr
oluʃumHn	oluʃumin	oluʃumun
poliplAr	poliplɑr	polipler
sevDHklArH	sevdiklɑrɯ	sevdikleri
sorunmHz	sorunmiz	sorunmuz
tyrDAki	tyrteki	tyrdeki
tɑrɑfsHzlHk	tɑrɑfsizlik	tɑrɑfsɯzlɯk
teʃebbyslArH	teʃebbyslɑrɯ	teʃebbysleri
tezlArH	tezlɑrɯ	tezleri
uʧurumHn	uʧurumin	uʧurumun
umutlH	umutli	umutlu
ujumsHzlHk	ujumsɯzlik	ujumsuzluk
vɑtɑndɑʃmHz	vɑtɑndɑʃmiz	vɑtɑndɑʃmɯz
jɑzɑrlHk	jɑzɑrlik	jɑzɑrlɯk
jenilAʃmA	jenileʃmɑ	jenileʃme
jurtlArH	jurtleri	jurtlɑrɯ
ɑʧmAH	ɑʧmei	ɑʧmɑɯ
ɑlemDA	ɑlemdɑ	ɑlemde
ɑntrenørH	ɑntrenøri	ɑntrenøry
ɑrɑzilArDA	ɑrɑzilerdɑ	ɑrɑzilerde
besinlArH	besinlɑrɯ	besinleri
ʤinsAllHk	ʤinsɑllik	ʤinsellik
denetimlArDA	denetimlɑrdɑ	denetimlerde
devirlArDA	devirlerdɑ	devirlerde
eɰitimlArHHn	eɰitimlɑrɯɯn	eɰitimleriin
esinlAnArAk	esinlɑnɑrɑk	esinlenerek
etkilAnmAH	etkilenmɑɯ	etkilenmei
fɑizlH	fɑizlɯ	fɑizli
fɑturɑsHz	fɑturɑsiz	fɑturɑsɯz
fɑzDA	fɑzde	fɑzdɑ
gøryʃlArmHzH	gøryʃlɑrmizi	gøryʃlermizi
gyʧsHzlHk	gyʧsizlik	gyʧsyzlyk
gyryltyH	gyryltyi	gyryltyy
geleʤeklAr	geleʤeklɑr	geleʤekler
imzɑlAAn	imzɑleen	imzɑlɑɑn
kɑmpusH	kɑmpusi	kɑmpusu
kɑnɑtlAr	kɑnɑtler	kɑnɑtlɑr
kɑtDAki	kɑtteki	kɑttɑki
klorlH	klorli	klorlu
kolesterolH	kolesteroli	kolesteroly
kontrolHn	kontrolun	kontrolyn
konutHn	konutɯn	konutun
mezɑrlHk	mezɑrlik	mezɑrlɯk
nesillArHn	nesillɑrɯn	nesillerin
ofislAr	ofislɑr	ofisler
ojunlArDAn	ojunlɑrden	ojunlɑrdɑn
protokolHn	protokolun	protokolyn
sɯnɯrlArDA	sɯnɯrlerdɑ	sɯnɯrlɑrdɑ
sɑɰDAki	sɑɰdeki	sɑɰdɑki
sɑɑtlArA	sɑɑtlɑrɑ	sɑɑtlere
sɑvɑʃʧH	sɑvɑʃʧi	sɑvɑʃʧɯ
sɑjmɑnlHk	sɑjmɑnlik	sɑjmɑnlɯk
sunAbilmA	sunɑbilmɑ	sunɑbilme
tymørH	tymøri	tymøry
tyrkylArH	tyrkylɑrɯ	tyrkyleri
tytynlArA	tytynlɑrɑ	tytynlere
tɑkvimDA	tɑkvimdɑ	tɑkvimde
tɑrɑfnHzA	tɑrɑfnize	tɑrɑfnɯzɑ
teʃviklAr	teʃviklɑr	teʃvikler
turizmDA	turizmdɑ	turizmde
tutAbilmA	tutɑbilmɑ	tutɑbilme
tutHʃ	tutɯʃ	tutuʃ
ulɑʃDHkDAn	ulɑʃtikten	ulɑʃtɯktɑn
unutHp	unutip	unutup
ujgulɑHʤH	ujgulɑiʤi	ujgulɑɯʤɯ
jɯlDAki	jɯldeki	jɯldɑki
zɑrɑrlArA	zɑrɑrlere	zɑrɑrlɑrɑ
ʧizimA	ʧizimɑ	ʧizime
ɑlmAlArnA	ɑlmɑlɑrne	ɑlmɑlɑrnɑ
byjyHp	byjyip	byjyyp
bɑʃørtyH	bɑʃørtyi	bɑʃørtyy
bɑsɑmɑkDA	bɑsɑmɑkte	bɑsɑmɑktɑ
belirtmA	belirtmɑ	belirtme
biʧimlAr	biʧimlɑr	biʧimler
birejlArDA	birejlɑrdɑ	birejlerde
bulɑʃmADAn	bulɑʃmɑden	bulɑʃmɑdɑn
ʤiroH	ʤiroi	ʤirou
dujArAk	dujerek	dujɑrɑk
eʤzɑnelArDA	eʤzɑnelerdɑ	eʤzɑnelerde
enzimlArHn	enzimlɑrɯn	enzimlerin
gørynmAH	gørynmɑɯ	gørynmei
gøtyrmA	gøtyrmɑ	gøtyrme
gynʤellAnmAH	gynʤellɑnmɑɯ	gynʤellenmei
gynlH	gynli	gynly
gereksinmA	gereksinmɑ	gereksinme
gitmADA	gitmɑdɑ	gitmete
hɑllArA	hɑllɑrɑ	hɑllere
hɑvuzA	hɑvuze	hɑvuzɑ
hɑjɑtmHz	hɑjɑtmiz	hɑjɑtmɯz
ihtijɑʧlArnHzA	ihtijɑʧlɑrnize	ihtijɑʧlɑrnɯzɑ
køjlArDAn	køjlɑrden	køjlerden
kyltyrDA	kyltyrdɑ	kyltyrde
kɑlɯnlHkDA	kɑlɯnlikte	kɑlɯnlɯktɑ
kɑnɑllArDAn	kɑnɑllɑrden	kɑnɑllɑrdɑn
kɑrbonhidrɑtlAr	kɑrbonhidrɑtler	kɑrbonhidrɑtlɑr
kɑtɑloglAr	kɑtɑlogler	kɑtɑloglɑr
kemiklArDA	kemiklɑrdɑ	kemiklerde
korkAn	korken	korkɑn
koroH	koroi	korou
koruHp	koruip	koruup
lɑborɑtuɑrlArH	lɑborɑtuɑrleri	lɑborɑtuɑrlɑrɯ
mejdɑnDA	mejdɑnte	mejdɑndɑ
nɑmuslH	nɑmusli	nɑmuslu
normɑlHn	normɑlɯn	normɑlin
oluʃumHHn	oluʃumɯɯn	oluʃumuun
resimlArA	resimlɑrɑ	resimlere
rolHHn	roliin	rolyyn
sɯklHk	sɯklik	sɯklɯk
sɑɰlɑmADAn	sɑɰlɑmɑden	sɑɰlɑmɑtɑn
senɑrjoH	senɑrjoi	senɑrjou
sensHz	sensɯz	sensiz
tɑrɑfmHzA	tɑrɑfmize	tɑrɑfmɯzɑ
tempoH	tempoi	tempou
uzɑklArDAn	uzɑklɑrden	uzɑklɑrdɑn
uzunlukDA	uzunlukte	uzunluktɑ
vermAlH	vermɑlɯ	vermeli
jyklAnHʤHA	jyklɑnɯʤie	jykleniʤie
jɑkɑlɑAn	jɑkɑlɑen	jɑkɑlɑɑn
jɑpɯlArDAn	jɑpɯlɑrden	jɑpɯlɑrdɑn
jɑrɯjɯlDAn	jɑrɯjɯlden	jɑrɯjɯldɑn
jɑtHp	jɑtip	jɑtɯp
jetiʃmAH	jetiʃmɑɯ	jetiʃmei
jollH	jolli	jollu
ʃekillArHn	ʃekillɑrɯn	ʃekillerin
ɑʃɑmɑlArDAn	ɑʃɑmɑlɑrden	ɑʃɑmɑlɑrdɑn
ɑrkɑdɑʃmHn	ɑrkɑdɑʃmin	ɑrkɑdɑʃmɯn
ɑtsHz	ɑtsiz	ɑtsɯz
ɑjrɯlDHkDAn	ɑjrɯldikten	ɑjrɯldɯktɑn
ɑjrɯlmɑDAn	ɑjrɯlmɑden	ɑjrɯlmɑdɑn
bɯrɑkmAAn	bɯrɑkmeen	bɯrɑkmɑɑn
byjyklArHn	byjyklɑrɯn	byjyklerin
beklAnmAH	beklɑnmɑɯ	beklenmei
buʤɑksHz	buʤɑksiz	buʤɑksɯz
døllAnmA	døllɑnmɑ	døllenme
dønHnʤA	dønunʤe	dønynʤe
dyzenlemAlArDA	dyzenlemelerdɑ	dyzenlemelerde
deɰiʃmADA	deɰiʃmɑdɑ	deɰiʃmete
deɰiʃmAlArH	deɰiʃmɑlɑrɯ	deɰiʃmeleri
deliklAr	deliklɑr	delikler
depremlArH	depremlɑrɯ	depremleri
desteklAmAA	desteklɑmɑɑ	desteklemee
dostmHz	dostmiz	dostmuz
ellArnHzH	ellɑrnizi	ellernizi
etkilAmAH	etkilɑmɑɯ	etkilemei
fuɑrlArH	fuɑrleri	fuɑrlɑrɯ
gøkjyzynH	gøkjyzyni	gøkjyzyny
gøndermAA	gøndermɑɑ	gøndermee
gørmAHn	gørmɑɯn	gørmein
geʤikmAH	geʤikmɑɯ	geʤikmei
geniʃlAmHʃ	geniʃlɑmɯʃ	geniʃlemiʃ
gerekAnH	gerekɑnɯ	gerekeni
girmAnHzDAn	girmɑnɯzden	girmenizden
ijilAʃmAH	ijileʃmɑɯ	ijileʃmei
kɑdɯnlArDAn	kɑdɯnlɑrden	kɑdɯnlɑrdɑn
konArAk	konerek	konɑrɑk
konseptH	konseptɯ	konsepti
krizlArHn	krizlɑrɯn	krizlerin
kullHk	kullik	kulluk
kutlɑAn	kutlɑen	kutlɑɑn
lɑfH	lɑfi	lɑfɯ
mɑʧA	mɑʧe	mɑʧɑ
merdivenlAr	merdivenlɑr	merdivenler
odɑlArDAn	odɑlɑrden	odɑlɑrdɑn
pɑrlɑmentoHn	pɑrlɑmentoin	pɑrlɑmentoun
pɑsɑportlAr	pɑsɑportler	pɑsɑportlɑr
pɑtlɑAn	pɑtlɑen	pɑtlɑɑn
plɑnlAAn	plɑnleen	plɑnlɑɑn
proseslArH	proseslɑrɯ	prosesleri
ryzgɑrlH	ryzgɑrli	ryzgɑrlɯ
sɯrlArH	sɯrleri	sɯrlɑrɯ
syrymlArH	syrymlɑrɯ	syrymleri
sɑɰlAnmADA	sɑɰlɑnmɑdɑ	sɑɰlɑnmɑtɑ
seslArHHn	seslɑrɯɯn	sesleriin
silɑhsHz	silɑhsiz	silɑhsɯz
sinyslAr	sinyslɑr	sinysler
stɑndH	stɑndi	stɑndɯ
tɑrɑmɑDAn	tɑrɑmɑden	tɑrɑmɑdɑn
testlArDA	testlɑrdɑ	testlerde
testlArHHn	testlɑrɯɯn	testleriin
torunH	toruni	torunu
umutlArH	umutleri	umutlɑrɯ
ujumsHz	ujumsɯz	ujumsuz
jyksekøɰretimA	jyksekøɰretimɑ	jyksekøɰretime
jyzejDAn	jyzejdɑn	jyzejden
jɑrɯʃDA	jɑrɯʃte	jɑrɯʃtɑ
jɑzmAH	jɑzmei	jɑzmɑɯ
ʧɯkHʃlAr	ʧɯkuʃlɑr	ʧɯkɯʃlɑr
ʧɑlɯʃmAlArmHzHn	ʧɑlɯʃmɑlɑrmizin	ʧɑlɯʃmɑlɑrmɯzɯn
ʧɑlɯʃmAlArnHzH	ʧɑlɯʃmɑlɑrnizi	ʧɑlɯʃmɑlɑrnɯzɯ
ʃɑrtlArDAn	ʃɑrtlɑrden	ʃɑrtlɑrdɑn
ɑɰɑʧDAn	ɑɰɑʧden	ɑɰɑʧtɑn
ɑidɑtlArH	ɑidɑtleri	ɑidɑtlɑrɯ
ɑldɯrmADAn	ɑldɯrmɑden	ɑldɯrmɑdɑn
ɑnɑjɑsɑmHzHn	ɑnɑjɑsɑmizin	ɑnɑjɑsɑmɯzɯn
bɑʃnHzH	bɑʃnizi	bɑʃnɯzɯ
bɑnjoH	bɑnjoi	bɑnjou
bebeklArA	bebeklɑrɑ	bebeklere
døkmA	døkmɑ	døkme
dønemlArHn	dønemlɑrɯn	dønemlerin
dyʃmA	dyʃmɑ	dyʃme
dɑmɑrlArDA	dɑmɑrlerdɑ	dɑmɑrlɑrdɑ
desteklAmAH	desteklɑmɑɯ	desteklemei
evlenmA	evlenmɑ	evlenme
fertlArHn	fertlɑrɯn	fertlerin
filmlArHHn	filmlɑrɯɯn	filmleriin
gøryntylAnAn	gøryntylɑnɑn	gøryntylenen
gøryH	gøryi	gøryy
gørmAnHz	gørmɑnɯz	gørmeniz
gøzlAnmAH	gøzlɑnmɑɯ	gøzlenmei
gynlArHHn	gynlɑrɯɯn	gynleriin
gyzellHklArHn	gyzelliklɑrɯn	gyzelliklerin
geleneklAr	geleneklɑr	gelenekler
hɑlkmHzH	hɑlkmizi	hɑlkmɯzɯ
hɑjɑtmH	hɑjɑtmi	hɑjɑtmɯ
ihtijɑʧlArnHzH	ihtijɑʧlɑrnizi	ihtijɑʧlɑrnɯzɯ
ilgilenmA	ilgilenmɑ	ilgilenme
kyrlAʃAn	kyrlɑʃɑn	kyrleʃen
kɑbulnH	kɑbulnɯ	kɑbulny
kɑdemeDAki	kɑdemeteki	kɑdemedeki
kɑdroHHn	kɑdroɯɯn	kɑdrouun
kɑlemlArHHn	kɑlemlɑrɯɯn	kɑlemleriin
kɑnɑAn	kɑnɑen	kɑnɑɑn
koʃullH	koʃulli	koʃullu
konserDA	konserdɑ	konserde
lɑstiklArHn	lɑstiklɑrɯn	lɑstiklerin
limɑnDA	limɑnte	limɑndɑ
listelArDA	listelerdɑ	listelerde
myrɑʤɑɑtDA	myrɑʤɑɑtte	myrɑʤɑɑttɑ
notHn	notɯn	notun
oʤɑkDA	oʤɑkte	oʤɑktɑ
ortɑlɯkDA	ortɑlɯkte	ortɑlɯktɑ
otobysH	otobysi	otobysy
otobysA	otobysɑ	otobyse
ojlArH	ojleri	ojlɑrɯ
pɑrsellArHn	pɑrsellɑrɯn	pɑrsellerin
pijɑsɑlArDAki	pijɑsɑlɑrdeki	pijɑsɑlɑrdɑki
rekorH	rekori	rekoru
sɑʧAn	sɑʧen	sɑʧɑn
sɑrkAn	sɑrken	sɑrkɑn
senɑtoHn	senɑtoin	senɑtoun
skorlArH	skorleri	skorlɑrɯ
toplummHz	toplummiz	toplummuz
turlH	turli	turlu
uzɑAn	uzɑen	uzɑɑn
verAʤAklAr	vereʤeklɑr	vereʤekler
jyrytmADA	jyrytmɑdɑ	jyrytmete
jolsuzlHklArHn	jolsuzlɯklɑrɯn	jolsuzluklɑrɯn
zeminlAr	zeminlɑr	zeminler
ʧøkHʃ	ʧøkɯʃ	ʧøkyʃ
ʧøzymlAmAH	ʧøzymlɑmɑɯ	ʧøzymlemei
ʧekmADA	ʧekmɑdɑ	ʧekmete
ʧekDHklArH	ʧektiklɑrɯ	ʧektikleri
ølymsHz	ølymsɯz	ølymsyz
ølHnʤAA	ølɯnʤɑɑ	ølynʤee
øzgyrlHklArHHn	øzgyrliklɑrɯɯn	øzgyrlykleriin
ʃɑrtA	ʃɑrte	ʃɑrtɑ
ɑʧmADA	ɑʧmɑdɑ	ɑʧmɑtɑ
ɑɰɯzDA	ɑɰɯzde	ɑɰɯzdɑ
ɑlɯʃveriʃlArDA	ɑlɯʃveriʃlɑrdɑ	ɑlɯʃveriʃlerde
ɑnɑhtɑrlAr	ɑnɑhtɑrler	ɑnɑhtɑrlɑr
ɑrɑbɑDAn	ɑrɑbɑden	ɑrɑbɑdɑn
ɑjɑrlArHHn	ɑjɑrleriin	ɑjɑrlɑrɯɯn
ɑjlArA	ɑjlere	ɑjlɑrɑ
bølmA	bølmɑ	bølme
