uf	pred	sf
mektupDA	mektupdɑ	mektuptɑ
metɑllAr	metɑllɑr	metɑller
sɑntrɑlH	sɑntrɑlɯ	sɑntrɑli
seʧAn	seʧɑn	seʧen
tɑleplArHn	tɑleplɑrin	tɑleplerin
televizjonH	televizjonɯ	televizjonu
tesisA	tesisd	tesise
velilAr	velilɑr	veliler
jøreDAki	jøreddki	jøredeki
jerjyzynA	jerjyzynd	jerjyzyne
zijɑretlArH	zijɑretlɑri	zijɑretleri
ʧøzymlArA	ʧøzymlɑrd	ʧøzymlere
ʧevirmA	ʧevirmi	ʧevirme
ɑlɯnmADA	ɑlɯnmɑdɑ	ɑlɯnmɑtɑ
belirlemAA	belirlemɑi	belirlemee
besinlArHn	besinlɑrin	besinlerin
elmHzDAki	elmizddki	elmizdeki
fɑizlAr	fɑizlɑr	fɑizler
geʧHnʤA	geʧinʤd	geʧinʤe
hykymetlArH	hykymetlɑri	hykymetleri
iʃlemA	iʃlemi	iʃleme
iʃlemAH	iʃlemdi	iʃlemei
kɑlemlArH	kɑlemlɑri	kɑlemleri
kesinlAʃAn	kesinldʃɑn	kesinleʃen
kitleA	kitlei	kitlee
pɑnelA	pɑneld	pɑnele
servislArHHn	servislɑriin	servisleriin
sesA	sesd	sese
jenilAmA	jenilɑmɑ	jenileme
zijɑretʧHlArA	zijɑretʧilɑrɑ	zijɑretʧilere
ʧøzHʤH	ʧøziʤi	ʧøzyʤy
ystDAn	ystddn	ystten
bileʃAn	bileʃɑn	bileʃen
dønmAA	dønmɑɑ	dønmee
dɑrbelArA	dɑrbelɑrɑ	dɑrbelere
demADAn	demɑdɑn	demeden
diʃlArH	diʃlɑri	diʃleri
hyzynlH	hyzynli	hyzynly
hɑberlArHn	hɑberlɑrin	hɑberlerin
iʧmHzDA	iʧmizdi	iʧmizde
iʃmHz	iʃmɯz	iʃmiz
ilerlemAlAr	ilerlemɑlɑr	ilerlemeler
iliʃkilArA	iliʃkilɑrd	iliʃkilere
ilkelArHHn	ilkelɑriin	ilkeleriin
syrelArDA	syrelɑrdɑ	syrelerde
sytʧH	sytʧi	sytʧy
senDA	sendd	sende
tɑhminlAr	tɑhminlɑr	tɑhminler
terørA	terørɑ	terøre
ʧekimlArH	ʧekimlɑri	ʧekimleri
ʧevrelArH	ʧevrelɑri	ʧevreleri
ødyllH	ødylli	ødylly
ødemelArDA	ødemelɑrdi	ødemelerde
ønerilArHn	ønerilɑrin	ønerilerin
yrynlArDAn	yrynlɑrddn	yrynlerden
ɑmelijɑtDAn	ɑmelijɑtdɑn	ɑmelijɑttɑn
bileʃiklArH	bileʃiklɑri	bileʃikleri
bulmADA	bulmɑdɑ	bulmɑtɑ
dyʃynyrlAr	dyʃynyrlɑr	dyʃynyrler
dyʃynsAl	dyʃynsdl	dyʃynsel
dengelArH	dengelɑri	dengeleri
dikkɑtlArH	dikkɑtlɑrɯ	dikkɑtleri
elmHzA	elmizd	elmize
emirlAr	emirlɑr	emirler
gyʧDA	gyʧdɑ	gyʧte
geʧirmAA	geʧirmɑi	geʧirmee
girdilArH	girdilɑri	girdileri
hɑlsHzlHk	hɑlsɯzlɯk	hɑlsizlik
hikɑjelAr	hikɑjelɑr	hikɑjeler
ilkelArHn	ilkelɑrin	ilkelerin
illArDAn	illɑrdɑn	illerden
illArHn	illɑrin	illerin
istɑtistiklArH	istɑtistiklɑri	istɑtistikleri
kuruluH	kuruluɯ	kuruluu
mɑterjɑllArH	mɑterjɑllɑrɯ	mɑterjɑlleri
merkezmHzA	merkezmizd	merkezmize
modernlAʃmA	modernldʃmɑ	modernleʃme
olArAkDA	olɑrɑkdɑ	olɑrɑktɑ
otobyslArH	otobyslɑri	otobysleri
penʤereA	penʤerei	penʤeree
personelDAn	personelddn	personelden
potɑnsijelA	potɑnsijeld	potɑnsijele
protokollAr	protokollɑr	protokoller
sektørlArHn	sektørlɑrin	sektørlerin
sergilAnAn	sergilɑndn	sergilenen
servisDA	servisdɑ	serviste
sinirlAr	sinirlɑr	sinirler
sistemnHzA	sistemnizd	sistemnize
tiplAr	tiplɑr	tipler
bulguH	bulguɯ	bulguu
dønyʃmAH	dønyʃmɑi	dønyʃmei
denizlArDA	denizlɑrdɑ	denizlerde
deriDA	deridɑ	deride
disklAr	disklɑr	diskler
dokuznʤH	dokuznʤɯ	dokuznʤu
elmA	elmd	elme
fɑkyltemHzDA	fɑkyltemizdɑ	fɑkyltemizde
gøkjyzynA	gøkjyzynd	gøkjyzyne
gyʧlyklArH	gyʧlyklɑri	gyʧlykleri
hisselArH	hisselɑri	hisseleri
iʃverenlAr	iʃverenlɑr	iʃverenler
indirimlAr	indirimlɑr	indirimler
kytyphɑneDAn	kytyphɑnedɑn	kytyphɑneden
konsoloslHk	konsoloslɯk	konsolosluk
misɑfirlAr	misɑfirlɑr	misɑfirler
nerelArDA	nerelɑrdɑ	nerelerde
rektørHn	rektørin	rektøryn
senetlAr	senetlɑr	senetler
telefonnHzHn	telefonnɯzɯn	telefonnuzun
tetkiklAr	tetkiklɑr	tetkikler
ʧoʤukDAn	ʧoʤukdɑn	ʧoʤuktɑn
ølʧytlArH	ølʧytlɑri	ølʧytleri
ønlemAA	ønlemɑi	ønlemee
ʃikɑjetlArHn	ʃikɑjetlɑrin	ʃikɑjetlerin
ɑlAbilmAH	ɑlɑbilmɑi	ɑlɑbilmei
betonHn	betonɯn	betonun
denejimA	denejimi	denejime
editørH	editøri	editøry
gynHHn	gyniin	gynyyn
geʤelAr	geʤelɑr	geʤeler
kømyrH	kømyri	kømyry
kyltyrlAr	kyltyrlɑr	kyltyrler
menfɑɑtlArH	menfɑɑtlɑrɯ	menfɑɑtleri
merkezDAki	merkezddki	merkezdeki
metinDA	metindd	metinde
olumsuzlHklAr	olumsuzlɯklɑr	olumsuzluklɑr
pɑrɑmetrelArHHn	pɑrɑmetrelɑriin	pɑrɑmetreleriin
senetlArHHn	senetlɑriin	senetleriin
telefonnHzA	telefonnɯzɑ	telefonnuzɑ
turistlArHn	turistlɑrin	turistlerin
jønetimlArH	jønetimlɑri	jønetimleri
jyklArH	jyklɑri	jykleri
jɑʃDAn	jɑʃdɑn	jɑʃtɑn
zɑmɑnkinDAn	zɑmɑnkinddn	zɑmɑnkinden
ɑrʃivlArH	ɑrʃivlɑri	ɑrʃivleri
byltenlArH	byltenlɑri	byltenleri
belgelArDA	belgelɑrdɑ	belgelerde
denemA	denemd	deneme
gyʧsHz	gyʧsiz	gyʧsyz
gylAn	gylɑn	gylen
gyndyzlArH	gyndyzlɑri	gyndyzleri
gerʧeklAʃmA	gerʧekldʃmɑ	gerʧekleʃme
komitelAr	komitelɑr	komiteler
metɑllArHn	metɑllɑrɯn	metɑllerin
oluʃmADA	oluʃmɑdɑ	oluʃmɑtɑ
olHnʤAA	olɯnʤɑɑ	olunʤɑɑ
pyryzsHz	pyryzsiz	pyryzsyz
primlArH	primlɑri	primleri
proteinlAr	proteinlɑr	proteinler
rekɑbetDA	rekɑbetdɑ	rekɑbette
søzleʃmelArHn	søzleʃmelɑrin	søzleʃmelerin
sɑɑtHn	sɑɑtɯn	sɑɑtin
sipɑriʃlAr	sipɑriʃlɑr	sipɑriʃler
tyketimA	tyketimi	tyketime
temizlAr	temizlɑr	temizler
terørH	terøri	terøry
tozlH	tozlɯ	tozlu
ødemADA	ødemddɑ	ødemede
ødemAHn	ødemdin	ødemein
ʃehirDAki	ʃehirddki	ʃehirdeki
ɑʧɯkDAn	ɑʧɯkdɑn	ɑʧɯktɑn
ɑboneA	ɑboned	ɑbonee
ɑletlArHn	ɑletlɑrin	ɑletlerin
bɑkɑnlɯkDAn	bɑkɑnlɯkdɑn	bɑkɑnlɯktɑn
belirtilArHn	belirtilɑrin	belirtilerin
bilHʃsAl	biliʃsɑl	biliʃsel
bitAʤAk	bitɑʤɑk	biteʤek
bizDAki	bizddki	bizdeki
buluʃH	buluʃɯ	buluʃu
buzlH	buzlɯ	buzlu
dønHʃDA	døniʃdɑ	dønyʃte
dyzeltmAlAr	dyzeltmdlɑr	dyzeltmeler
desteklArH	desteklɑri	destekleri
dillArHn	dillɑrin	dillerin
etkenlArDAn	etkenlɑrddn	etkenlerden
gøndermAnHz	gøndermdniz	gøndermeniz
iʧeʤeklAr	iʧeʤeklɑr	iʧeʤekler
kɑdroHn	kɑdroɯn	kɑdroun
kɑnserlArH	kɑnserlɑri	kɑnserleri
koʃulsHz	koʃulsɯz	koʃulsuz
mydɑhɑlelAr	mydɑhɑlelɑr	mydɑhɑleler
mɑkɑlelArHn	mɑkɑlelɑrin	mɑkɑlelerin
modellAnmAH	modellɑnmɑi	modellenmei
mutfɑkDA	mutfɑkdɑ	mutfɑktɑ
profillArH	profillɑri	profilleri
tyketAn	tyketdn	tyketen
tyjlArH	tyjlɑri	tyjleri
tenʤereA	tenʤerei	tenʤeree
tijɑtroHn	tijɑtroɯn	tijɑtroun
ʧɑlɯʃDHkDAn	ʧɑlɯʃdɯkdɑn	ʧɑlɯʃtɯktɑn
øɰrenʤiDAn	øɰrenʤiddn	øɰrenʤiden
ørneklArDAn	ørneklɑrdɑn	ørneklerden
ʃehirlArɑrɑsɯ	ʃehirlɑrɑrɑsɯ	ʃehirlerɑrɑsɯ
ɑtmosferA	ɑtmosferɑ	ɑtmosfere
byjyklHklArH	byjykliklɑri	byjyklykleri
beʃDA	beʃdɑ	beʃte
borʧlHHn	borʧlɯɯn	borʧluun
denetimlArH	denetimlɑri	denetimleri
dengelAr	dengelɑr	dengeler
diskA	diskd	diske
fɑkylteA	fɑkylteɑ	fɑkyltee
gørDHkDAn	gørdikdɑn	gørdykten
geʧHʃlAr	geʧiʃlɑr	geʧiʃler
girmADA	girmddi	girmete
hɑberleʃmAH	hɑberleʃmɑi	hɑberleʃmei
hɑzretlArH	hɑzretlɑri	hɑzretleri
iA	iɑ	ie
isimlArHn	isimlɑrin	isimlerin
isteklHlAr	isteklilɑr	istekliler
kyʧylmA	kyʧylmd	kyʧylme
kemiklArH	kemiklɑri	kemikleri
kimliklArH	kimliklɑri	kimlikleri
kirlAnmAH	kirlɑnmɑi	kirlenmei
kooperɑtiflArH	kooperɑtiflɑri	kooperɑtifleri
lekelAr	lekelɑr	lekeler
lezjonHn	lezjonɯn	lezjonun
lifA	lifɑ	life
myesseselAr	myesseselɑr	myesseseler
mɑhɑlleDA	mɑhɑlledɑ	mɑhɑllede
mɑhkemelArHn	mɑhkemelɑrin	mɑhkemelerin
mɑkinelArHn	mɑkinelɑrin	mɑkinelerin
mɑmullArH	mɑmullɑrɯ	mɑmulleri
nøbetlArH	nøbetlɑri	nøbetleri
nedenDAn	nedenddn	nedenden
prosedyrH	prosedyri	prosedyry
syryʤylArHn	syryʤylɑrin	syryʤylerin
sinjɑllAr	sinjɑllɑr	sinjɑller
tuvɑletA	tuvɑletɑ	tuvɑlete
vermAmAH	vermɑmɑi	vermemei
jøntemlArA	jøntemlɑrd	jøntemlere
jykymlHlHklAr	jykymliliklɑr	jykymlylykler
ʧoɰunlukDA	ʧoɰunlukdɑ	ʧoɰunluktɑ
ølymlArH	ølymlɑri	ølymleri
ynH	yni	yny
bitmAH	bitmɑi	bitmei
delillAr	delillɑr	deliller
dereʤelAr	dereʤelɑr	dereʤeler
ekiplArHHn	ekiplɑriin	ekipleriin
eleʃtirilArH	eleʃtirilɑri	eleʃtirileri
emekliA	emeklii	emeklie
etkinlHkDA	etkinlikdi	etkinlikte
ejlemlArHn	ejlemlɑrin	ejlemlerin
gøʧH	gøʧi	gøʧy
gøksAl	gøksdl	gøksel
gørevlArDA	gørevlɑrdi	gørevlerde
gørmADAn	gørmɑdɑn	gørmeten
gerʧeklArA	gerʧeklɑrd	gerʧeklere
iplAr	iplɑr	ipler
kɑnserA	kɑnserɑ	kɑnsere
kesitlAr	kesitlɑr	kesitler
kitlelAr	kitlelɑr	kitleler
liselArH	liselɑri	liseleri
sevijelArA	sevijelɑrd	sevijelere
telefonnHzH	telefonnɯzɯ	telefonnuzu
usullArA	usullɑrɑ	usullere
jøntemlArDAn	jøntemlɑrdɑn	jøntemlerden
zehirlAnmA	zehirlɑnmɑ	zehirlenme
zirveDA	zirvedi	zirvede
ʧɑlɯʃmADAn	ʧɑlɯʃmɑdɑn	ʧɑlɯʃmɑtɑn
øzyrlyA	øzyrlyi	øzyrlye
ɑbonelArHHn	ɑbonelɑriin	ɑboneleriin
ɑrɑzilAr	ɑrɑzilɑr	ɑrɑziler
bɑjilArH	bɑjilɑri	bɑjileri
beledijemHzA	beledijemizd	beledijemize
birimDA	birimdɑ	birimde
ʤisimlArHn	ʤisimlɑrin	ʤisimlerin
deɰiʃimlArA	deɰiʃimlɑrd	deɰiʃimlere
eserlArDAn	eserlɑrddn	eserlerden
gøkjyzynDA	gøkjyzyndd	gøkjyzynde
giderlArHn	giderlɑrin	giderlerin
hemʃirelAr	hemʃirelɑr	hemʃireler
køpeklAr	køpeklɑr	køpekler
køjHHn	køjiin	køjyyn
kɑdemeDA	kɑdemedɑ	kɑdemede
kemiklArHn	kemiklɑrin	kemiklerin
kooperɑtiflAr	kooperɑtiflɑr	kooperɑtifler
mydyrlAr	mydyrlɑr	mydyrler
myhendislArHHn	myhendislɑriin	myhendisleriin
memurHHn	memuriin	memuruun
nedenlArHn	nedenlɑrin	nedenlerin
nesneA	nesnei	nesnee
rɑdjoH	rɑdjoɯ	rɑdjou
riskA	riskd	riske
sergilAAn	sergilddn	sergileen
tørenlArH	tørenlɑri	tørenleri
tytynDA	tytyndd	tytynde
tepkilArH	tepkilɑri	tepkileri
terminɑllArH	terminɑllɑrɯ	terminɑlleri
uɰurlH	uɰurlɯ	uɰurlu
ødeAn	ødeɑn	ødeen
ølmA	ølmɑ	ølme
beʤerilArHHn	beʤerilɑriin	beʤerileriin
birimlArDAn	birimlɑrdɑn	birimlerden
birliklArHn	birliklɑrin	birliklerin
dyʃAnH	dyʃɑnɯ	dyʃeni
deɰerDA	deɰerdd	deɰerde
efektlArH	efektlɑri	efektleri
ejlemlArA	ejlemlɑrd	ejlemlere
gøryntyA	gøryntyi	gøryntye
gyvenDA	gyvendd	gyvende
gɑjretlArH	gɑjretlɑri	gɑjretleri
geʧHʃDA	geʧiʃdɑ	geʧiʃte
geʧmADA	geʧmddɑ	geʧmete
genʧlArmHzHn	genʧlɑrmizin	genʧlermizin
grɑfiksAl	grɑfiksdl	grɑfiksel
hɑstɑneDAn	hɑstɑnedɑn	hɑstɑneden
iʧmDAn	iʧmdɑn	iʧmden
kontrolHHn	kontrolɯɯn	kontrolyyn
menylAr	menylɑr	menyler
mejvelArH	mejvelɑri	mejveleri
portføjH	portføji	portføjy
proʒelArDAn	proʒelɑrdɑn	proʒelerden
rolA	rolɑ	role
jyzAn	jyzdn	jyzen
jemekDA	jemekdɑ	jemekte
ʃehirlArH	ʃehirlɑri	ʃehirleri
yrynlArmHzH	yrynlɑrmizi	yrynlermizi
bølymDAki	bølymddki	bølymdeki
beklentilArn	beklentilɑrn	beklentilern
ʤisimlAr	ʤisimlɑr	ʤisimler
dyzenDA	dyzendd	dyzende
denizlArHn	denizlɑrin	denizlerin
dikkɑtmH	dikkɑtmɯ	dikkɑtmi
eʃlAr	eʃlɑr	eʃler
ekonomiDAn	ekonomidɑn	ekonomiden
endystriDA	endystridɑ	endystride
etlAr	etlɑr	etler
fɑɑlijetDAn	fɑɑlijetdɑn	fɑɑlijetten
gøtyrHp	gøtyrip	gøtyryp
geʧirmAH	geʧirmii	geʧirmei
getirAbilmA	getirdbilmi	getirebilme
idɑrelArHn	idɑrelɑrin	idɑrelerin
kesimlArHHn	kesimlɑriin	kesimleriin
kitlelArHn	kitlelɑrin	kitlelerin
kodHHn	kodɯɯn	koduun
metreDAn	metreddn	metreden
nesillArA	nesillɑrɑ	nesillere
pɑrtiDAn	pɑrtidɑn	pɑrtiden
syreʧlArHHn	syreʧlɑriin	syreʧleriin
tymørHn	tymørin	tymøryn
uʧlH	uʧli	uʧlu
uzɑklɯkDAki	uzɑklɯkdɑki	uzɑklɯktɑki
jɑtɑkDA	jɑtɑkdɑ	jɑtɑktɑ
jetkilHlArA	jetkililɑrɑ	jetkililere
ʧevirArAk	ʧevirɑrɑk	ʧevirerek
ønʤeliklArH	ønʤeliklɑri	ønʤelikleri
biʧimsAl	biʧimsdl	biʧimsel
dønemsAl	dønemsdl	dønemsel
dynDAn	dynddn	dynden
deɰerlendirmAHn	deɰerlendirmdin	deɰerlendirmein
deɰiʃkenlArHn	deɰiʃkenlɑrin	deɰiʃkenlerin
deɰinAn	deɰindn	deɰinen
ellArA	ellɑrɑ	ellere
engellArHn	engellɑrin	engellerin
etkenlArHn	etkenlɑrin	etkenlerin
etmADA	etmddɑ	etmede
etmAHHn	etmɑiin	etmeiin
ejlemlArHHn	ejlemlɑriin	ejlemleriin
geliʃimlArH	geliʃimlɑri	geliʃimleri
geniʃlAmAH	geniʃlɑmɑi	geniʃlemei
iʃʧilArHHn	iʃʧilɑriin	iʃʧileriin
iʃlevlAr	iʃlevlɑr	iʃlevler
ithɑlH	ithɑlɯ	ithɑli
kelimelArA	kelimelɑrd	kelimelere
kentlArA	kentlɑrɑ	kentlere
kimlArA	kimlɑrɑ	kimlere
kulyplAr	kulyplɑr	kulypler
kuruluʃDAn	kuruluʃdɑn	kuruluʃtɑn
kurummHz	kurummɯz	kurummuz
liflArHn	liflɑrin	liflerin
olguHn	olguɯn	olguun
olumsuzlHklArA	olumsuzlɯklɑrɑ	olumsuzluklɑrɑ
sɯnɑvlArHHn	sɯnɑvlɑriin	sɯnɑvlɑrɯɯn
sɯvɯHn	sɯvɯin	sɯvɯɯn
søzʤyklArHn	søzʤyklɑrin	søzʤyklerin
servislArA	servislɑrɑ	servislere
skorH	skorɯ	skoru
sonuʧsHz	sonuʧsɯz	sonuʧsuz
tehlikelAr	tehlikelɑr	tehlikeler
teknoloʒiDA	teknoloʒidɑ	teknoloʒide
telefonnHz	telefonnɯz	telefonnuz
jenAn	jendn	jenen
jerleʃmAH	jerleʃmɑi	jerleʃmei
ʧøkmAH	ʧøkmɑi	ʧøkmei
ʧiftʧilAr	ʧiftʧilɑr	ʧiftʧiler
øɰrenimA	øɰrenimd	øɰrenime
ødemAAn	ødemɑdn	ødemeen
øneriDA	øneridi	øneride
ørneklArDA	ørneklɑrdɑ	ørneklerde
ʃirketlArDAn	ʃirketlɑrdɑn	ʃirketlerden
ɑltDAn	ɑltdɑn	ɑlttɑn
bɑʃlɑngɯʧDAn	bɑʃlɑngɯʧdɑn	bɑʃlɑngɯʧtɑn
benzerlHklAr	benzerliklɑr	benzerlikler
døvizA	døvizd	døvize
dyʃArAk	dyʃɑrɑk	dyʃerek
diskDA	diskdɑ	diskte
filmA	filmd	filme
gørynmAAn	gørynmddn	gørynmeen
gøsterimA	gøsterimd	gøsterime
getirmADA	getirmddi	getirmete
gitDHklArH	gitdiklɑri	gittikleri
kɑlemlAr	kɑlemlɑr	kɑlemler
kɑrdeʃlAr	kɑrdeʃlɑr	kɑrdeʃler
kelimeA	kelimei	kelimee
mɑliklArH	mɑliklɑri	mɑlikleri
mɑlzemelArDAn	mɑlzemelɑrdɑn	mɑlzemelerden
mɑlzemeA	mɑlzemei	mɑlzemee
nedenlArHHn	nedenlɑriin	nedenleriin
sɯvɯH	sɯvɯi	sɯvɯɯ
sɑɑtlArHHn	sɑɑtlɑrɯɯn	sɑɑtleriin
teknoloʒilArA	teknoloʒilɑrd	teknoloʒilere
temizlAmA	temizlɑmɑ	temizleme
viryslArH	viryslɑri	virysleri
jerjyzynDAki	jerjyzynddki	jerjyzyndeki
ʧekmAH	ʧekmɑi	ʧekmei
ʧerʧevelAr	ʧerʧevelɑr	ʧerʧeveler
ʧizgiDA	ʧizgidɑ	ʧizgide
øɰretmenA	øɰretmend	øɰretmene
ɑlbymHn	ɑlbymin	ɑlbymyn
ɑrɑʧDA	ɑrɑʧdɑ	ɑrɑʧtɑ
ɑteʃDAn	ɑteʃdɑn	ɑteʃten
beʤerilArHn	beʤerilɑrin	beʤerilerin
belgeDA	belgedi	belgede
dengelemA	dengelemd	dengeleme
gøʧHn	gøʧin	gøʧyn
gøzlArmH	gøzlɑrmɯ	gøzlermi
gereʧlAr	gereʧlɑr	gereʧler
ihɑlelArDA	ihɑlelɑrdɑ	ihɑlelerde
ilgilArH	ilgilɑri	ilgileri
isimlArHHn	isimlɑriin	isimleriin
isteklArHHn	isteklɑriin	istekleriin
kɑlmADA	kɑlmɑdɑ	kɑlmɑtɑ
kɑnserlArHHn	kɑnserlɑriin	kɑnserleriin
kutuplH	kutuplɯ	kutuplu
mɑhkemeDAn	mɑhkemedɑn	mɑhkemeden
mevzuɑtDA	mevzuɑtdɑ	mevzuɑttɑ
onurH	onurɯ	onuru
syzmA	syzmɑ	syzme
sɑlonHn	sɑlonɯn	sɑlonun
sevgilAr	sevgilɑr	sevgiler
sezonH	sezonɯ	sezonu
tyrkylAr	tyrkylɑr	tyrkyler
tyrlArDA	tyrlɑrdɑ	tyrlerde
tɑrifelArH	tɑrifelɑri	tɑrifeleri
tedbirlArA	tedbirlɑrɑ	tedbirlere
ujkusHzlHk	ujkusɯzlɯk	ujkusuzluk
jønetmeliklArHn	jønetmeliklɑrin	jønetmeliklerin
jineDA	jinedi	jinede
ʧekilmAA	ʧekilmɑi	ʧekilmee
ølmAH	ølmɑi	ølmei
ønerilArHHn	ønerilɑriin	ønerileriin
øjkylArH	øjkylɑri	øjkyleri
beklentilArHHn	beklentilɑriin	beklentileriin
bejA	bejɑ	beje
bitmADAn	bitmɑdɑn	bitmeden
deɰiʃmAA	deɰiʃmɑɑ	deɰiʃmee
durHʃ	durɯʃ	duruʃ
edenA	edend	edene
egzersizlAr	egzersizlɑr	egzersizler
gerʧeklArHn	gerʧeklɑrin	gerʧeklerin
giriʃimlArHn	giriʃimlɑrin	giriʃimlerin
iʧmAA	iʧmɑɑ	iʧmee
ihɑlelArH	ihɑlelɑri	ihɑleleri
isteklHlArHn	isteklilɑrin	isteklilerin
køprylAr	køprylɑr	køpryler
komʃulHk	komʃulɯk	komʃuluk
liderlArHHn	liderlɑriin	liderleriin
mɑterjɑllArHn	mɑterjɑllɑrɯn	mɑterjɑllerin
nedenlArA	nedenlɑrd	nedenlere
nerelArA	nerelɑrd	nerelere
problemA	problemɑ	probleme
proʒeDAn	proʒedɑn	proʒeden
syrmA	syrmɑ	syrme
seʧeneklArHHn	seʧeneklɑriin	seʧenekleriin
sebzelAr	sebzelɑr	sebzeler
sitemHzDAn	sitemizddn	sitemizden
sokɑkDAki	sokɑkdɑki	sokɑktɑki
sunmADA	sunmɑdɑ	sunmɑtɑ
teknoloʒiDAn	teknoloʒiddn	teknoloʒiden
uʧDAn	uʧdɑn	uʧtɑn
viryslArHn	viryslɑrin	viryslerin
jyzHn	jyzin	jyzyn
ʧɑmurHn	ʧɑmurɯn	ʧɑmurun
ʧerʧevelArH	ʧerʧevelɑri	ʧerʧeveleri
ʧoɰumHz	ʧoɰumɯz	ʧoɰumuz
ʃɑblonH	ʃɑblonɯ	ʃɑblonu
ʃirketDAn	ʃirketddn	ʃirketten
yrynlArmHzHn	yrynlɑrmizin	yrynlermizin
bytynsAl	bytynsdl	bytynsel
bɑhʧeA	bɑhʧeɑ	bɑhʧee
bilimlArHn	bilimlɑrin	bilimlerin
bitkilArDA	bitkilɑrdɑ	bitkilerde
ʤɑmiA	ʤɑmiɑ	ʤɑmie
døkymA	døkymd	døkyme
dyzlemDA	dyzlemdi	dyzlemde
deɰiʃimlArHn	deɰiʃimlɑrin	deɰiʃimlerin
eɰitmA	eɰitmd	eɰitme
esenlAr	esenlɑr	esenler
etlArH	etlɑri	etleri
fɑkyltelArHHn	fɑkyltelɑriin	fɑkylteleriin
fonksijonHn	fonksijonɯn	fonksijonun
gɑjrimenkullArHn	gɑjrimenkullɑrin	gɑjrimenkullerin
hyʤreDA	hyʤredɑ	hyʤrede
hɑstɑnelArA	hɑstɑnelɑrɑ	hɑstɑnelere
iʃnHz	iʃnɯz	iʃniz
kyltyrlH	kyltyrli	kyltyrly
kɑpɑsitelAr	kɑpɑsitelɑr	kɑpɑsiteler
koleksijonH	koleksijonɯ	koleksijonu
kuzejDAn	kuzejdɑn	kuzejden
myzelAr	myzelɑr	myzeler
mɑkbuzHn	mɑkbuzɯn	mɑkbuzun
mesleklArH	mesleklɑri	meslekleri
milletʧA	milletʧɑ	milletʧe
okuDHkDAn	okudɯkdɑn	okuduktɑn
olumsuzlHklArH	olumsuzlɯklɑrɯ	olumsuzluklɑrɯ
ortɑokulH	ortɑokulɯ	ortɑokulu
siteDAn	sitedɑn	siteden
sosH	sosɯ	sosu
suʧDAn	suʧdɑn	suʧtɑn
tytynlArHHn	tytynlɑriin	tytynleriin
temɑsDA	temɑsdɑ	temɑstɑ
temsiliA	temsilii	temsilie
tohumlHk	tohumlɯk	tohumluk
jyksekokullArH	jyksekokullɑri	jyksekokullɑrɯ
jeteneklArHHn	jeteneklɑriin	jetenekleriin
ʧøkmA	ʧøkmɑ	ʧøkme
ʧekmAH	ʧekmɑi	ʧekmei
øɰretAn	øɰretdn	øɰreten
ølʧylH	ølʧyli	ølʧyly
ʃuurH	ʃuurɯ	ʃuuru
yrynHHn	yryniin	yrynyyn
ɑjɑkDAn	ɑjɑkdɑn	ɑjɑktɑn
bøʤeklArHn	bøʤeklɑrin	bøʤeklerin
byjyArAk	byjyɑrɑk	byjyerek
bɑʃvuruHHn	bɑʃvuruiin	bɑʃvuruuun
bilDHklArH	bildiklɑri	bildikleri
bulAbilmA	bulɑbilmd	bulɑbilme
defterlAr	defterlɑr	defterler
denklemlArHn	denklemlɑrin	denklemlerin
dinlenmA	dinlenmd	dinlenme
dizilArH	dizilɑri	dizileri
etlArHn	etlɑrin	etlerin
fɑktørlArA	fɑktørlɑrɑ	fɑktørlere
fɑktørlArHHn	fɑktørlɑriin	fɑktørleriin
gøʧmenlArHn	gøʧmenlɑrin	gøʧmenlerin
gøsterHʃlH	gøsteriʃlɯ	gøsteriʃli
hususHn	hususɯn	hususun
huzursHz	huzursɯz	huzursuz
iʃtirɑkH	iʃtirɑkɯ	iʃtirɑki
mydyrA	mydyrd	mydyre
mydɑhɑleDA	mydɑhɑledɑ	mydɑhɑlede
menfɑɑtH	menfɑɑtɯ	menfɑɑti
mevsimDA	mevsimdi	mevsimde
seʧimlArDAn	seʧimlɑrdɑn	seʧimlerden
seʧDHklArH	seʧdiklɑri	seʧtikleri
seferA	seferd	sefere
senetlArHn	senetlɑrin	senetlerin
solunumH	solunumɯ	solunumu
tyrevlArH	tyrevlɑri	tyrevleri
tɑvsijelArH	tɑvsijelɑri	tɑvsijeleri
teʤrybeA	teʤrybei	teʤrybee
tekniklArn	tekniklɑrn	tekniklern
unlH	unlɯ	unlu
ujduH	ujduɯ	ujduu
vyʤutDAn	vyʤutddn	vyʤuttɑn
verAnlArHn	verɑnlɑrin	verenlerin
jønetmeliklArH	jønetmeliklɑri	jønetmelikleri
jyzejlArA	jyzejlɑrɑ	jyzejlere
zorlHklArA	zorlɯklɑrɑ	zorluklɑrɑ
ʧøkAn	ʧøkɑn	ʧøken
ʧevrenHzDAki	ʧevrenizddki	ʧevrenizdeki
ølʧytlAr	ølʧytlɑr	ølʧytler
ʃehirDAn	ʃehirddn	ʃehirden
ʃifrelAr	ʃifrelɑr	ʃifreler
bildirmAH	bildirmɑi	bildirmei
ʤiltDA	ʤiltdd	ʤiltte
dyʃynʤelArA	dyʃynʤelɑrd	dyʃynʤelere
dereʤelArDA	dereʤelɑrdɑ	dereʤelerde
dujguH	dujgui	dujguu
eɰrilArH	eɰrilɑri	eɰrileri
elementlArHn	elementlɑrin	elementlerin
